2.7477838757253157e-08,4.424631147743105,6.325936170688263,5.245805457786277,6.792192962227556
2.7459235458864214e-08,4.211415771837835,6.025712702654015,5.263870933909475,6.709852192899563
2.7456696752245548e-08,4.21061458204176,5.941832183651156,4.63259928903462,6.957878012707889
2.746343368648834e-08,4.219382465302528,6.032526374666268,4.906079722039493,6.621401279228413
2.745566568579344e-08,4.122706399097309,5.9338837932055,4.817149097536817,6.573148807432372
2.745440427911891e-08,4.053100033239885,5.921833612887122,6.0801117155287,7.1186375245891975
2.745006451203398e-08,4.158965199977368,5.864013822699399,4.54290035624563,6.741505997586676
2.745090341984278e-08,4.07266723109292,5.871753484411664,4.661691536138087,6.587507037911613
2.7449156658598974e-08,4.028131439135625,5.8874514061750665,4.901713959964705,6.515954743112387
2.7453855767610746e-08,4.123794056318856,5.966202812571134,5.4685254862279065,6.699713358181488
2.7446141572360794e-08,4.037291427592297,5.861808552811671,4.687469335249912,6.556586310163735
2.744342490863698e-08,4.113961579082729,5.880256040959216,4.487044022407061,6.630799598727668
2.7434843123005208e-08,3.9496304363637535,5.760574708751738,5.007618486145397,6.530150578580563
2.7437725408712904e-08,3.9792284290273705,5.8388226751024135,4.823599585780391,6.487129731806929
2.743820172311652e-08,4.0234224371143155,5.855118128628091,5.377045454802336,6.629862774838745
2.743599694751589e-08,4.035095919262279,5.852109225480989,4.704212335892666,6.423547817835122
2.74370564100569e-08,4.015145862852777,5.869969249984935,4.384212152457532,6.706181444173052
2.743453741416701e-08,4.053783939434932,5.876645104358907,5.145126089637662,6.47065350456531
2.7428247231340188e-08,3.925829164631717,5.76976934425544,4.527216675840778,6.485035207988724
2.742866750975987e-08,4.030079557345464,5.863221812476862,4.506755087110731,6.431805774543592
2.7425675155920408e-08,4.008018742908131,5.810027256098224,5.069035430013398,6.458109723564324
2.742523803161318e-08,4.034701384864487,5.84930566012788,4.970693647125621,6.4587767787249595
2.7416305450442715e-08,3.9790894293284915,5.8092562863718,4.313724865148097,6.450066719584694
2.741197986626283e-08,3.916053564398439,5.743730754542119,4.507809809696528,6.386362418634505
2.7405722599607736e-08,3.9297819896177812,5.733847844401743,4.303394679669981,6.628972107586182
2.7402373378940034e-08,3.8503463426669993,5.666933409697426,4.760304739445816,6.515288573590012
2.7400015275328667e-08,3.9716272962676897,5.791883569879291,4.418639306668882,6.3811730171821965
2.7395068634717945e-08,3.870628437795839,5.758432171268271,4.280627880567386,6.332005334967741
2.7391060672146947e-08,3.855443161267501,5.71565843354063,5.167957300021325,6.5297596883875215
2.7385836827480087e-08,3.999202217672255,5.819289011284601,4.275512698255939,6.302671624068998
2.7374925074238634e-08,3.7748085785579013,5.682474554125715,5.1551447915442195,6.4313949943094375
2.7368626107451465e-08,3.8129057367364845,5.688944872223963,4.847042878468831,6.321956481621298
2.7360345458557613e-08,3.795247324279972,5.662965452582687,4.514320355874521,6.134944259323532
2.735472699715054e-08,3.85957468306268,5.650177193011407,4.536160133503102,6.361383312524428
2.734707591225669e-08,3.8024929282548543,5.6911801697473745,4.395411666528679,6.448751702025518
2.7329992464158433e-08,3.7682667808099226,5.595314159948541,4.146241907720213,5.956307877962893
2.7328738198624728e-08,3.765904534113157,5.6180836410736665,4.157949082645369,5.9867416414923404
2.731931282749624e-08,3.7926120920614763,5.576622406314523,4.311148690588681,6.108834865841757
2.7303430732323435e-08,3.6349259123101936,5.607460742720436,5.394463415499087,6.557300775448377
2.7298160960136825e-08,3.7992115947124843,5.547622282254028,4.279656566219566,6.200302633574549
2.7288217737512384e-08,3.6860356091202555,5.643377643957347,4.465807838204467,6.06816580642779
2.7277224846377326e-08,3.797523001274029,5.623390390835902,4.269493718206147,6.119926205304218
2.726180039056993e-08,3.861369067347133,5.6114771308611155,4.2404175555264505,6.1042938120053405
2.7259825240922363e-08,3.9475922855463894,5.682379223435591,4.219350223188047,5.871302127619198
2.7248776707427898e-08,3.887329287879117,5.659506895169277,4.2410915486606555,5.997950522480047
2.724388677669872e-08,4.040499628423811,5.781802627839945,4.267435583067529,5.991064147184397
2.7230180074259e-08,3.950905735988717,5.722038393152077,4.236565461865178,5.996813547850097
2.7217587438699986e-08,4.005279421181112,5.746002142042614,4.314620690581239,6.2087552011381835
2.721920128450911e-08,4.081683135845444,5.88672458439778,4.309445668149878,5.896320181186133
2.7199453054262998e-08,4.069635019435749,5.691914556571625,4.263636590522013,5.947053534899622
2.7194168915945727e-08,4.14534297575067,5.886177733443092,4.311294445285091,6.09130724078105
2.7185474754005228e-08,4.08251556587386,5.903233277882118,4.619573284078528,6.116389949282281
2.717754661334377e-08,4.222098456291886,5.905009150850596,4.780738847491182,6.3162032683062765
2.717172391593019e-08,4.161446962114814,5.996453491327801,4.896723497796942,6.417705847862239
2.7178012665560017e-08,4.384602756636752,6.048272397604428,6.1346835383662475,7.2757413595614775
2.7143079829604333e-08,4.204899779827028,5.880492296931906,4.227697048658206,5.86597177890917
2.7155395823206143e-08,4.300627508858493,6.094140626081762,4.471315831313898,5.994551546342933
2.7153432283541173e-08,4.4332006242569095,6.080525312937204,5.262137298230772,6.579922283664732
2.711979000110812e-08,4.10830433187368,5.933986568169768,4.210305387591139,5.831425347641455
2.7148407749527765e-08,4.645032196299179,6.266440045698605,4.256772182605885,5.919720630063994
2.709870713993254e-08,4.253134400902928,5.978494201737345,4.163932186585885,5.822654170030231
2.710100592347368e-08,4.343066540214565,5.969481165218108,6.359359527995557,7.66944434000391
2.7100718762347412e-08,4.312424170126865,6.05718666778352,4.336159151277425,6.082994882903227
2.7106577723682153e-08,4.603978005322543,6.323158519380605,5.851121808275765,7.095307105063551
2.7091876651931377e-08,4.494227232320325,6.2466794143885265,6.148012626134319,7.475878261605101
2.7089060228845953e-08,4.593625998892985,6.237809649594023,4.474299919458083,6.03118852837483
2.7065956397643453e-08,4.403533172982556,6.168865776869882,4.973787831671444,6.635238560983332
2.7110784571450508e-08,4.992264050078559,6.666995777287669,5.142601734694139,6.477989858104701
2.7059494781630413e-08,4.468124773483593,6.231309088549898,4.9064095888608765,6.465721157199022
2.7113477356062736e-08,4.998705018728555,6.770834066179177,4.239791989326477,5.919585194929697
2.705839034806949e-08,4.696776117790829,6.38857785005844,5.750282773265132,7.052173941221414
2.7046307065753822e-08,4.621433290359858,6.38371737427664,4.169210301505195,5.849358496412867
2.7045957491460456e-08,4.567984896523136,6.446499104511121,6.545821306974064,8.178590673757347
2.705492539790898e-08,4.934648459191089,6.573572919020841,6.036786894555445,7.313744942236034
2.7041615619610055e-08,4.91990832468638,6.473890979077468,5.280098803249406,6.734459146866322
2.7028341118453645e-08,4.750586802934433,6.460767749911934,5.215565636938001,6.529395187426158
2.7040386806909665e-08,4.875478607009757,6.6330980220733,4.233305697087888,5.945485303335429
2.7024401106966414e-08,4.859211028299549,6.603916669739615,5.309271669682161,6.698642963131569
2.6999375425361705e-08,4.776658775037402,6.433405736906431,8.444716176868956,9.752495494030368
2.6967150743231535e-08,4.684948356209935,6.248828909725749,5.240840975885038,6.779087116287988
2.707767880235316e-08,5.334703276311601,7.147677729817618,4.010358458683815,5.8554242175362265
2.6982046451053364e-08,4.825641939064839,6.572499350043381,4.927288183459529,6.399431617500199
2.701341707044226e-08,5.049306969334196,6.79912662434022,5.787561582010469,7.231952510026039
2.6970067982331393e-08,4.834746048792259,6.565950146861725,5.56764570871989,6.9759484785272114
2.6982980297681985e-08,4.9045239181576905,6.693079433096128,4.798820547115656,6.315576219802996
2.697748862374432e-08,4.81453457406976,6.736476191323698,4.840250557587471,6.343393744573122
2.6941942827445703e-08,4.802862140056971,6.467658118489585,4.371630249935904,6.0984217288881215
2.6952737878390536e-08,5.014044948469301,6.696486159129874,7.2828490425499135,9.358823880813782
2.6977721362203748e-08,5.064466856315836,6.89828698690097,4.006358410105293,5.902528074820992
2.7026859477691737e-08,5.507673958472751,7.1457142313964255,4.136281648535787,6.008955100121646
2.700988836941236e-08,5.343302814381106,7.221436796633829,6.099686628322543,7.525057449468837
2.6935071016633016e-08,4.949423276304782,6.526178793198893,4.012133290738236,5.938472883725078
2.6934792224880318e-08,5.101033110301811,6.808766565048891,4.039443651835124,5.8424725393953025
2.6913873273771294e-08,4.881240879113857,6.6732452920480565,3.9640494114086953,5.867970996918058
2.6915408997145712e-08,4.9720605411729615,6.750042497727817,6.970615545448697,8.828039789668908
2.6922691996524114e-08,5.074088047538604,6.702037090624762,5.315691388683555,6.931392659567066
2.6887637623755187e-08,4.735208533964791,6.58475418641489,4.003894354090279,5.8830566470372
2.689905412242624e-08,5.101248626317178,6.702317290218685,4.004899737275677,5.849175887772843
2.684493310706465e-08,4.499563047206485,6.343527385306737,6.32644600191234,7.929660384800382
2.6913899973470465e-08,5.0702921937812455,6.7363509157901875,3.9765690807942993,5.915897970207256
